Establishment_id,Name,Category,Inspection_date,Inspection_results,City,State,Zip,Address_line_1,Address_line_2,Food_from_approved_source,Food_protected_from_contamination,Ill_workers_restricted,Proper_hand_washing,Cooling_time_and_temperature,Cold_holding_temperature,Hot_holding_temperature,Cooking_time_and_temperature,Reheating_time_and_temperature,Hot_and_cold_running_water_provided,Proper_sewage_disposal,No_bare_hand_contact,Adequate_hand_washing_facilities,Rodent_and_insects,Food_contact_surfaces_and_equipment,Inspection_type,Owner,Type,Location
2138,POTBELLY SANDWICH WORKS,Fast Food,9/21/2018 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2138,POTBELLY SANDWICH WORKS,Fast Food,9/7/2017 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2139,POTBELLY SANDWICH WORKS,Fast Food,10/21/2019 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,H,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BASYE MOSKOWITZ,Food Establishments,POINT (-76.924545 39.022579)
2139,POTBELLY SANDWICH WORKS,Fast Food,1/6/2020 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,H,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BASYE MOSKOWITZ,Food Establishments,POINT (-76.924545 39.022579)
2138,POTBELLY SANDWICH WORKS,Fast Food - Chain,9/16/2020 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2138,POTBELLY SANDWICH WORKS,Fast Food,4/18/2019 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2138,POTBELLY SANDWICH WORKS,Fast Food,10/10/2018 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2139,POTBELLY SANDWICH WORKS,Fast Food,5/12/2017 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,H,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BASYE MOSKOWITZ,Food Establishments,POINT (-76.924545 39.022579)
2139,POTBELLY SANDWICH WORKS,Fast Food,2/11/2015 0:00,------,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,H,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,BASYE MOSKOWITZ,Food Establishments,POINT (-76.924545 39.022579)
2138,POTBELLY SANDWICH WORKS,Fast Food,1/27/2015 0:00,------,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2139,POTBELLY SANDWICH WORKS,Fast Food,2/11/2015 0:00,------,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,H,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Monitoring,BASYE MOSKOWITZ,Food Establishments,POINT (-76.924545 39.022579)
2138,POTBELLY SANDWICH WORKS,Fast Food,8/17/2012 0:00,------,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2138,POTBELLY SANDWICH WORKS,Fast Food,1/10/2013 0:00,------,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2139,POTBELLY SANDWICH WORKS,Fast Food,7/30/2014 0:00,------,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,H,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,BASYE MOSKOWITZ,Food Establishments,POINT (-76.924545 39.022579)
2138,POTBELLY SANDWICH WORKS,Fast Food,1/15/2014 0:00,------,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2138,POTBELLY SANDWICH WORKS,Fast Food,12/28/2016 0:00,------,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2138,POTBELLY SANDWICH WORKS,Fast Food,12/30/2015 0:00,------,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2139,POTBELLY SANDWICH WORKS,Fast Food,11/14/2012 0:00,------,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,H,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,BASYE MOSKOWITZ,Food Establishments,POINT (-76.924545 39.022579)
2138,POTBELLY SANDWICH WORKS,Fast Food,1/27/2015 0:00,------,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2138,POTBELLY SANDWICH WORKS,Fast Food,7/5/2016 0:00,------,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2138,POTBELLY SANDWICH WORKS,Fast Food,3/26/2015 0:00,------,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Single Foodborne Illness,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151)
2191,SEVEN ELEVEN 33234C,Convenience Store,11/17/2021 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,BERHANE KEBEDE,Food Establishments,POINT (-76.925449 38.998478)
2191,SEVEN ELEVEN 33234C,Convenience Store,9/26/2018 0:00,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,2/26/2021 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Monitoring,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,2/22/2017 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,4/17/2014 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,6/2/2016 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,8/27/2015 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,6/26/2019 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,8/1/2019 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,8/15/2017 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,7/8/2019 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,3/5/2021 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,8/16/2019 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,2/13/2013 0:00,------,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,2/3/2015 0:00,------,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,4/3/2012 0:00,------,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,2/28/2013 0:00,------,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,1/10/2012 0:00,------,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
2191,SEVEN ELEVEN 33234C,Convenience Store,4/17/2014 0:00,------,COLLEGE PARK,MD,20740,8905 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,N/A,BERHANE KEBEDE,Food Establishments,POINT (-76.925447 38.998486)
1905,FISHNET RESTAURANT,@Full Service-Do Not Use,9/2/2021 0:00,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,5010 BERWYN RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Change Of Ownership,BERTHA SORIANO,Food Establishments,POINT (-76.925923 38.994736)
1905,Tacos A La Madre,@Full Service-Do Not Use,9/21/2021 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,5010 BERWYN RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BERTHA SORIANO,Food Establishments,POINT (-76.925923 38.994736)
1905,Tacos A La Madre,@Full Service-Do Not Use,9/21/2021 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,5010 BERWYN RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BERTHA SORIANO,Food Establishments,POINT (-76.925923 38.994736)
1905,Tacos A La Madre,@Full Service-Do Not Use,9/21/2021 0:00,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,5010 BERWYN RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BERTHA SORIANO,Food Establishments,POINT (-76.925923 38.994736)
8354,QU JAPAN,Full Service,6/18/2019 0:00,Critical Violations observed,COLLEGE PARK,MD,20740,7406 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,BING XIA LIAN,Food Establishments,POINT (-76.937976 38.981069)
